Gene1	Gene2	Shared_Count	P_Value	Log2OR	FDR
BCOR	INPPL1	2	0.017606299357221928	3.611024797307352	0.06982020925699549
AR	SETD2	2	0.017623390107062976	3.571235517609644	0.06982020925699549
ROS1	SETD2	2	0.017623390107062976	3.571235517609644	0.06982020925699549
ELF3	RBM10	3	0.017822452547453946	2.6627572513394537	0.06982020925699549
ALK	ARID1A	4	0.017947084582499332	2.3077958568405434	0.06982020925699549
ANKRD11	FLT1	2	0.01812955815246991	3.530004624043857	0.06982020925699549
CREBBP	PTEN	2	0.01812955815246991	3.530004624043857	0.06982020925699549
ANKRD11	PTEN	2	0.01812955815246991	3.530004624043857	0.06982020925699549
CREBBP	FLT1	2	0.01812955815246991	3.530004624043857	0.06982020925699549
CREBBP	NOTCH3	2	0.01812955815246991	3.530004624043857	0.06982020925699549
ANKRD11	KMT2A	2	0.01812955815246991	3.530004624043857	0.06982020925699549
EP300	KDM6A	3	0.018162187969638605	2.702959710119608	0.06982020925699549
APC	ARID1A	5	0.018234416945497094	1.957938201198911	0.06982020925699549
NOTCH1	PBRM1	2	0.0184000405066153	3.523791702859137	0.06982020925699549
KMT2B	PBRM1	2	0.0184000405066153	3.523791702859137	0.06982020925699549
BRAF	NOTCH1	2	0.0184000405066153	3.523791702859137	0.06982020925699549
BRAF	NTRK3	2	0.0184000405066153	3.523791702859137	0.06982020925699549
NTRK3	PBRM1	2	0.0184000405066153	3.523791702859137	0.06982020925699549
ARID1A	ERF	3	0.01846093697656791	2.885574364371426	0.06982020925699549
ARID1A	MTOR	3	0.01846093697656791	2.885574364371426	0.06982020925699549
ARAF	WT1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PIK3R2	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARHGAP35	ATXN7	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARHGAP35	CBL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
GATA2	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	CTR9	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CBL	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
JUN	PARP1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ABL1	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
UPF1	XPO1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ABL1	RXRA	1	0.01856385417216266	6.318316841334983	0.06982020925699549
UPF1	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ABL1	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	WT1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
NKX2-1	PARP1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MYCN	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CTR9	PIK3CD	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	HNF1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CDKN1A	ERCC5	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CDKN1A	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CTR9	EGFR	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HIST1H3B	XPO1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
RECQL	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
APLNR	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	PLCG2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
APLNR	MAP3K1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HIST1H3B	MLL2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HIST1H3B	NKX2-1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	PIK3CB	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CTR9	MYCN	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARHGAP35	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
APLNR	ARHGAP35	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FUBP1	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ATXN7	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ATXN7	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARHGAP35	DNMT3A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	GLI1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AGO2	IGF1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
APLNR	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	PLCG2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	PIK3CD	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PPP2R1A	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ABL1	HIST1H3B	1	0.01856385417216266	6.318316841334983	0.06982020925699549
GLI1	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	WT1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FGFR4	FUBP1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
GATA3	RUNX1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CSF3R	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FUBP1	NKX2-1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FGFR4	IGF1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EGFR	HNF1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	FGFR4	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	DDR2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	GLI1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FGFR4	HIST1H3B	1	0.01856385417216266	6.318316841334983	0.06982020925699549
DDR2	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MST1R	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FUBP1	RARA	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARHGAP35	PAK7	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	CDKN1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MST1R	PAK7	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MAP2K2	WT1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PIK3CD	TCF3	1	0.01856385417216266	6.318316841334983	0.06982020925699549
IGF1R	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
IGF1R	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARHGAP35	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PDCD1	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
IGF1R	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	CSF3R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MAP2K2	PPP2R1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ATXN7	SYK	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MAP3K1	PAK7	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CBL	MAP3K1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CBL	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	FGFR4	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	MAP3K1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
B2M	MEF2B	1	0.01856385417216266	6.318316841334983	0.06982020925699549
NKX2-1	RXRA	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	RARA	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EGFR	MSH3	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EGFR	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EGFR	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	MSH3	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	CDKN1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ATXN7	MAP3K1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EGFR	TCF3	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PARP1	TET1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
BRIP1	CTR9	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	TCF3	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
NSD1	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FOXO1	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EGFR	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FGFR4	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
TET1	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CBL	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MAP3K1	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ATXN7	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MYCN	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HIST1H3B	PIK3CD	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CBL	STAG2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	FUBP1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH3	MYCN	1	0.01856385417216266	6.318316841334983	0.06982020925699549
ARAF	GATA2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PLCG2	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MAP3K1	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
BARD1	SYK	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AGO2	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
BARD1	PPP2R1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
DDR2	FOXO1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
EPAS1	WT1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MYCN	TCF3	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	CBL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
FGFR4	RXRA	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	ATXN7	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HNF1A	TET1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PAK7	WHSC1L1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	APLNR	1	0.01856385417216266	6.318316841334983	0.06982020925699549
BARD1	NKX2-1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HIST1H1C	PARP1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	PAK7	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PIK3CD	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
BARD1	TET1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH3	PIK3CD	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AGO2	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HNF1A	NKX2-1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PAK7	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HNF1A	PPP2R1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
APLNR	PIK3R2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PARP1	PPP2R1A	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	MYCN	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	RASA1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
CCND2	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
MSH2	MST1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
NKX2-1	UPF1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PIK3CD	RECQL	1	0.01856385417216266	6.318316841334983	0.06982020925699549
IGF1R	MAP3K1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PIK3CD	PTCH1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
BARD1	JUN	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	MYOD1	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	IGF1R	1	0.01856385417216266	6.318316841334983	0.06982020925699549
AKT2	MSH2	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HNF1A	JUN	1	0.01856385417216266	6.318316841334983	0.06982020925699549
HNF1A	MYCN	1	0.01856385417216266	6.318316841334983	0.06982020925699549
PREX2	SPEN	2	0.0185815759672007	3.5369738674217492	0.06982020925699549
KMT2D	SMARCA4	5	0.018687294259224937	1.8775337925489726	0.06982020925699549
BRCA2	PGR	2	0.018916209456964646	3.53513134476915	0.06982020925699549
BRCA2	TSC1	2	0.018916209456964646	3.53513134476915	0.06982020925699549
BRCA2	CDK12	2	0.018916209456964646	3.53513134476915	0.06982020925699549
BRCA2	EPHA7	2	0.018916209456964646	3.53513134476915	0.06982020925699549
PBRM1	SMARCA4	3	0.019187240916968974	2.6084980151819455	0.06982020925699549
PTPRS	SMAD4	11	0.019217906481461943	1.324440407304372	0.06982020925699549
APC	FBXW7	2	0.019684157888758498	3.4617307347268853	0.06982020925699549
BCOR	PTPRS	3	0.019789657766178553	2.582167482008592	0.06982020925699549
INPPL1	RNF43	3	0.01985375948410572	2.743391863325639	0.06982020925699549
CSF3R	KMT2D	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
KMT2D	MAP3K1	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
KMT2D	MEF2B	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
KMT2D	PIK3CD	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
GATA2	KMT2D	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
KMT2D	PLCG2	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
JAK1	KMT2D	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
KMT2D	MYCN	2	0.01990237966582859	3.6818240399737454	0.06982020925699549
NTRK3	PTPRT	2	0.019964840423031642	3.455758300189708	0.06982020925699549
ANKRD11	ARID1B	2	0.020010885631787205	3.446623842336677	0.06982020925699549
KMT2A	NOTCH3	2	0.020120297549942785	3.4416231612783106	0.06982020925699549
FLT1	NOTCH3	2	0.020120297549942785	3.4416231612783106	0.06982020925699549
FLT1	KMT2A	2	0.020120297549942785	3.4416231612783106	0.06982020925699549
RBM10	SRC	2	0.020139184280300766	3.5573766690492565	0.06982020925699549
ANKRD11	SMAD4	8	0.02020782333090371	1.625277639942775	0.06982020925699549
KMT2C	TGFBR1	4	0.020294175117412952	2.119103467724316	0.06982020925699549
PTPRS	ROS1	2	0.02031092723337792	3.453918127694191	0.06982020925699549
PIK3C2G	SETD2	2	0.020357374621420888	3.4447848426728958	0.06982020925699549
TGFBR1	TP53BP1	2	0.02044027220289286	3.5127223771418166	0.06982020925699549
FH	SMARCA4	2	0.02044027220289286	3.5127223771418166	0.06982020925699549
PIK3R1	SMARCA4	2	0.02044027220289286	3.5127223771418166	0.06982020925699549
KMT2C	PBRM1	3	0.020471134429429758	2.570089224239626	0.06982020925699549
KMT2C	KMT2D	5	0.02059410983395347	1.8370484166914949	0.06982020925699549
INPPL1	PIK3CA	2	0.020693535829317874	3.4789718050329426	0.06982020925699549
KLF4	PIK3CA	2	0.020693535829317874	3.4789718050329426	0.06982020925699549
PBRM1	PTPRD	2	0.02084664739756958	3.415957292131733	0.06982020925699549
PBRM1	RICTOR	2	0.02084664739756958	3.415957292131733	0.06982020925699549
CDKN2A	PGR	6	0.02086629314346511	2.0570497410189588	0.06982020925699549
KDM5C	TSC2	2	0.02110565568163056	3.4320378518050463	0.06982020925699549
BCOR	EPHA7	2	0.02123546466447718	3.440177061557352	0.06982020925699549
CREBBP	RNF43	4	0.02128352709333254	2.1667879197459894	0.06982020925699549
KMT2C	PRKD1	2	0.02139962125403332	3.4752702121340704	0.06982020925699549
KMT2C	RAD50	2	0.02139962125403332	3.4752702121340704	0.06982020925699549
KMT2C	TP53BP1	2	0.02139962125403332	3.4752702121340704	0.06982020925699549
KMT2C	PIK3R1	2	0.02139962125403332	3.4752702121340704	0.06982020925699549
KMT2D	RICTOR	3	0.021428666637477854	2.5821383007180105	0.06982020925699549
ATM	CREBBP	3	0.021539544117806852	2.5625946876927017	0.06982020925699549
UPF1	WHSC1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
MSH2	NOTCH4	1	0.02163084212787465	6.054378207931076	0.06982020925699549
SPRED1	TCF3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
GPS2	HNF1A	1	0.02163084212787465	6.054378207931076	0.06982020925699549
GPS2	TCF3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
GPS2	RECQL	1	0.02163084212787465	6.054378207931076	0.06982020925699549
GPS2	RASA1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
GPS2	MSH3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
GPS2	MSH2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	TRAF7	1	0.02163084212787465	6.054378207931076	0.06982020925699549
APLNR	FGFR1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
APLNR	ESR1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
APLNR	CSF1R	1	0.02163084212787465	6.054378207931076	0.06982020925699549
APLNR	BRD4	1	0.02163084212787465	6.054378207931076	0.06982020925699549
FOXO1	PDGFRA	1	0.02163084212787465	6.054378207931076	0.06982020925699549
FOXO1	GPS2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
FUBP1	PDGFRA	1	0.02163084212787465	6.054378207931076	0.06982020925699549
BARD1	TRAF2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
BARD1	TOP1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
BARD1	POLD1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
BARD1	NOTCH2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	TRAF2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	TOP1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	POLD1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
MLH1	TCF3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
ERG	HNF1A	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	MLH1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	JAK3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
B2M	GPS2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
AXL	RECQL	1	0.02163084212787465	6.054378207931076	0.06982020925699549
POLD1	UPF1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
RECQL	SPRED1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
HIST1H3B	PGBD5	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CTR9	GPS2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
FUBP1	NOTCH4	1	0.02163084212787465	6.054378207931076	0.06982020925699549
FUBP1	MDC1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
FUBP1	JAK2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CTR9	NOTCH2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CTR9	MLH1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CTR9	MDC1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
KIT	TCF3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CTR9	KIT	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CTR9	JAK2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
PDGFRB	RECQL	1	0.02163084212787465	6.054378207931076	0.06982020925699549
HGF	MSH2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
HGF	PAK7	1	0.02163084212787465	6.054378207931076	0.06982020925699549
HGF	IGF1R	1	0.02163084212787465	6.054378207931076	0.06982020925699549
CBL	CSF1R	1	0.02163084212787465	6.054378207931076	0.06982020925699549
AXL	MSH2	1	0.02163084212787465	6.054378207931076	0.06982020925699549
ERG	PARP1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
ESR1	IGF1R	1	0.02163084212787465	6.054378207931076	0.06982020925699549
NFE2L2	RUNX1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
NFE2L2	PIK3C3	1	0.02163084212787465	6.054378207931076	0.06982020925699549
ERG	UPF1	1	0.02163084212787465	6.054378207931076	0.06982020925699549
